	GC11	GC76	GC55	GC5	GC36	GC62	GC48	GC88	GC105	GC104	GC9	GC16	GC53	GC91	GC29	GC98	GC45	GC17	GC85	GC13	GC51	GC49	GC2	GC34	GC94	GC90	GC103	GC75	GC56	GC7	GC19	GC27	GC93	GC87	GC28	GC46	GC14	GC44	GC73	GC97	GC39	GC102	GC31	GC42	GC24	GC83	GC84	GC57	GC12	GC20	GC89	GC71	GC109	GC4	GC107	GC21	GC38	GC64	GC3	GC6	GC22	GC43	GC1	GC110	GC72	GC58	GC26	GC100	GC35	GC183R	GC54	GC70	GC106	GC77	GC82
GC84	0.342160407688	0.302919205514	0.253314217231	0.279171261063	0.218390043744	0.237616809679	0.277460435803	0.213087455031	0.376866035327	0.376919071128	0.220829307542	0.197346081613	0.317516843264	0.171287459762	0.316484416956	0.36252602453	0.206300454812	0.293165358212	0.223109805149	0.286932020049	0.251867715751	0.26750379878	0.152947536345	0.229329916345	0.164559243001	0.271748839282	0.305093373689	0.322142261177	0.20200000619	0.314835505675	0.230145481355	0.244356791877	0.228673245023	0.294163618803	0.291988911484	0.529606508784	0.15184746019	0.278550440726	0.304165794378	0.30632743382	0.324968890881	0.324499892763	0.205205488604	0.287560078935	0.250158561343	0.224100390849	0.0	0.25123142162	0.244415678738	0.214802612071	0.275192771852	0.314123491474	0.362879208587	0.248970544043	0.348132996492	0.220536019242	0.226522163992	0.18794323423	0.315081012705	0.322092914013	0.291490585718	0.283565179692	0.239615049892	0.31568111211	0.269076578486	0.259936024169	0.252485653635	0.279971777847	0.254899542885	0.541729550507	0.248458951686	0.400729892989	0.342123827019	0.275637252206	0.208275435569
GC57	0.310075986107	0.286520097413	0.302543607971	0.29341096841	0.184381231498	0.191207237735	0.253490489807	0.162639086969	0.415947584938	0.405667849873	0.123005031466	0.253634209585	0.284120212571	0.193023589879	0.293892036179	0.33581701031	0.227116963909	0.246859692719	0.288982010598	0.268544582318	0.251339738813	0.225553006397	0.187070871405	0.213748137906	0.226088450842	0.299872624976	0.352406159765	0.305428253679	0.266122651129	0.315923495491	0.195857541984	0.190628231761	0.159553145972	0.286407364158	0.27860919935	0.521467584254	0.218728506986	0.263577850661	0.251513863003	0.277195693569	0.305556891582	0.36789335242	0.207064415847	0.257695845061	0.194603206192	0.254308345932	0.25123142162	0.0	0.260143404951	0.195762042135	0.206267309063	0.283452095142	0.402637534382	0.210912525709	0.383081999298	0.241126648836	0.146931352713	0.18823791498	0.300021793564	0.314935304096	0.261140197465	0.257857185359	0.23598798836	0.349467024109	0.260843447881	0.214368811277	0.216348730729	0.237565573231	0.254164972667	0.484204541538	0.211444297752	0.32447800081	0.379524410686	0.262660539666	0.283055538965
GC12	0.219583492488	0.168378277802	0.190274548586	0.122425048114	0.20134125533	0.175445241763	0.173804467005	0.18044115815	0.360307841255	0.353668261518	0.260133456802	0.148184403268	0.1561124625	0.215736349082	0.159252113652	0.209357111352	0.162422796192	0.153585440049	0.152910536531	0.159704364117	0.157647492789	0.174152729239	0.220500849811	0.178397362957	0.181313790931	0.160344639627	0.297907755897	0.250566873085	0.150622781918	0.162853750702	0.193527034569	0.195268411323	0.224474886113	0.162034445875	0.157302742327	0.464719422224	0.194839125636	0.141271058615	0.185369874971	0.18562532737	0.172732954315	0.307339331072	0.178831601108	0.150105431726	0.243747038155	0.233923590325	0.244415678738	0.260143404951	0.0	0.190978925269	0.24364932775	0.17406731246	0.348788975078	0.182457224924	0.32503581629	0.205996102046	0.221017423858	0.228298849452	0.155060083912	0.15529452599	0.170466255273	0.185814768928	0.138426463955	0.298874188377	0.134185087854	0.209646641643	0.206048810295	0.156718964203	0.128107943576	0.477954444467	0.178654263774	0.324261089746	0.323165802697	0.134921324634	0.216679316389
GC20	0.241269826543	0.194628872202	0.190296685839	0.19728305521	0.107614812155	0.105150696674	0.164048311669	0.145529115172	0.37174074397	0.365758439668	0.207534450779	0.177106168369	0.189619059203	0.188721868402	0.205519480857	0.237272110425	0.131596181961	0.178693396036	0.215984180934	0.190556400699	0.140043113257	0.142383984224	0.152180784639	0.131824047879	0.143120526749	0.227680555859	0.3077056254	0.282565546297	0.178398285139	0.212776951277	0.133620195431	0.138892387095	0.138718212961	0.179635719697	0.186882693901	0.516992490411	0.180727632302	0.174069007649	0.176831511695	0.182899254699	0.218288138161	0.319410710525	0.112949281536	0.179823349052	0.162738030735	0.25311931605	0.214802612071	0.195762042135	0.190978925269	0.0	0.161995125603	0.191481721215	0.354419172555	0.11674297181	0.33672726879	0.201157851354	0.144842972155	0.169610500096	0.235161691986	0.225503467399	0.191950941672	0.16375713529	0.186737745759	0.310646526436	0.173135890848	0.120895706749	0.1884829388	0.177392356761	0.159331092348	0.474595763879	0.171270484739	0.310471560086	0.333562130638	0.168336342267	0.218648487737
GC89	0.248484721827	0.21132470891	0.24453701988	0.251727088361	0.166121061565	0.137680331606	0.207413822452	0.215006272209	0.429447158141	0.426240265918	0.243761613722	0.241671400866	0.222278569355	0.235516310696	0.254781344378	0.249640373238	0.180952517054	0.16770422565	0.278740783527	0.201675469908	0.198366812282	0.154249783892	0.204084206309	0.157838405962	0.202527561559	0.255499804187	0.37666005015	0.314016821763	0.232904097889	0.267135540721	0.178554572808	0.138199790443	0.175003271838	0.19820482437	0.233250083366	0.50094723031	0.245094800107	0.218317622758	0.155148907493	0.227933602776	0.259853318096	0.384900339662	0.187184922349	0.221111296439	0.151404724986	0.282299685222	0.275192771852	0.206267309063	0.24364932775	0.161995125603	0.0	0.235088394414	0.417240403764	0.155760398706	0.396808991013	0.217419165464	0.155580750431	0.230758834571	0.261829494299	0.271802223337	0.216069057172	0.198846243994	0.221072912973	0.371056931436	0.226266975495	0.137008612293	0.188846262345	0.197434561239	0.212618558278	0.467687010251	0.192014907222	0.309929639458	0.399210558747	0.211179339204	0.283910274014
GC71	0.220622056125	0.119781364266	0.198223566302	0.136820574377	0.201320477571	0.185330392404	0.168421910849	0.223526057797	0.384843911463	0.377858575461	0.308778939247	0.212031713092	0.136503347423	0.276155368691	0.156905218853	0.127223570559	0.180530016131	0.153036564034	0.224714871795	0.139731031406	0.140581770419	0.154222067368	0.274296016479	0.190963599434	0.23340816779	0.15221082618	0.333752531501	0.284107008763	0.218083220565	0.154906032124	0.199611813158	0.203025319136	0.240855955572	0.137274366049	0.156489116654	0.482150427735	0.259548315075	0.159516892003	0.154759523288	0.139942190798	0.168879598245	0.341761247757	0.191265178014	0.0975446352632	0.245619263433	0.313989142201	0.314123491474	0.283452095142	0.17406731246	0.191481721215	0.235088394414	0.0	0.378709373812	0.173163785304	0.352638083026	0.211465733678	0.230237047368	0.263743228745	0.141823887218	0.130096253484	0.162524368835	0.168123918124	0.204456415372	0.326777248383	0.133990360348	0.190802667797	0.238761504283	0.148938124752	0.135190064147	0.467077917895	0.217834184935	0.314415716518	0.354222181246	0.126482919161	0.272985493364
GC109	0.411285784061	0.38478413455	0.35005063805	0.363443569566	0.358925705528	0.375609718865	0.358799846899	0.357829175077	0.150610778539	0.125526088764	0.379944311467	0.338136210625	0.347147006491	0.351643083932	0.320583931707	0.401618684908	0.342676893483	0.379247826138	0.314047082824	0.375132745731	0.352617113232	0.385587513065	0.351384793335	0.378582924623	0.355156500036	0.395157258319	0.176700281236	0.301986502955	0.350720815426	0.321049796536	0.360761568392	0.396911244847	0.379111791739	0.373242586268	0.363879259333	0.564147151644	0.363558006648	0.320383436612	0.393447507296	0.31950552076	0.39668084417	0.158661155779	0.33751230884	0.372201133417	0.419463121493	0.393903061127	0.362879208587	0.402637534382	0.348788975078	0.354419172555	0.417240403764	0.378709373812	0.0	0.374707575226	0.151443698492	0.408900255331	0.39540661397	0.339682062875	0.378523117424	0.35662372449	0.35402307321	0.376544405033	0.371947111019	0.182609298678	0.329570448336	0.383265098414	0.410629266332	0.36985895129	0.362904854271	0.494947593668	0.392555098991	0.405169066533	0.147588832242	0.371439098129	0.38073753918
GC4	0.243594184677	0.189265693847	0.20077878671	0.182677461738	0.12462053	0.119845509559	0.149795056802	0.171780091411	0.382092360101	0.377369391046	0.2328402975	0.179106592781	0.17695611304	0.216782257179	0.178462734868	0.222326344576	0.150372348549	0.169958026436	0.212076591445	0.181616781527	0.144348289205	0.13691523	0.184275203007	0.146097970201	0.149326955436	0.210475763562	0.328858125687	0.287226064809	0.189857024141	0.195368889597	0.16787574	0.14220597898	0.145859355885	0.181225408084	0.176466758216	0.510256842092	0.208865907131	0.161637072565	0.166076841311	0.17588205459	0.213902839036	0.340798848794	0.136003477755	0.16012218	0.171800198188	0.277039869838	0.248970544043	0.210912525709	0.182457224924	0.11674297181	0.155760398706	0.173163785304	0.374707575226	0.0	0.35458351402	0.185295926562	0.15508569	0.217727670567	0.208677240612	0.200131714258	0.166351435015	0.171755401429	0.171601766129	0.329062876212	0.16691063498	0.12728514743	0.173902959648	0.177470432285	0.134130754925	0.48371437	0.166171667236	0.32872153	0.350343904141	0.163135625297	0.241094194806
GC107	0.388896895749	0.360922633591	0.328815430736	0.340779877712	0.334826321407	0.354600685159	0.339305886131	0.337458513115	0.163224193391	0.151720944855	0.360051447793	0.314088312418	0.325543229817	0.328023616853	0.310129526741	0.371066593306	0.325640795792	0.355762391175	0.290977185867	0.351323722617	0.329119581496	0.364713262111	0.33191002762	0.353172954774	0.336362480608	0.374949883053	0.155334825693	0.306167519067	0.329794952476	0.291794731766	0.336579714523	0.37165919316	0.357724828856	0.352674041008	0.343319484889	0.563368980468	0.344019860417	0.294166536722	0.369786289717	0.311265801322	0.373042780553	0.144407226131	0.319746824274	0.349818975327	0.400008586375	0.369225078149	0.348132996492	0.383081999298	0.32503581629	0.33672726879	0.396808991013	0.352638083026	0.151443698492	0.35458351402	0.0	0.38461616997	0.374586100201	0.324787673947	0.355598432263	0.330066533363	0.336244232224	0.35698450046	0.352316711136	0.15127130752	0.310868021261	0.363822863767	0.38819439196	0.348704952035	0.347348251256	0.495703109447	0.370591732647	0.406332937789	0.124731978174	0.351776284922	0.357902905186
GC21	0.275631042557	0.21241864642	0.173944424656	0.22760252855	0.200170112113	0.179072722401	0.21941782775	0.214389480583	0.416399977755	0.413333984504	0.26711896047	0.176603069605	0.225515478275	0.204299032185	0.225824771267	0.244801750977	0.1731190924	0.201794927162	0.203122573447	0.200634519717	0.192743255835	0.179827856724	0.236826775169	0.15658366635	0.199054367915	0.189874219754	0.365685995347	0.32573378769	0.232835049816	0.235022308292	0.2027667482	0.177189924506	0.222959878665	0.217663066679	0.218615457214	0.522421909948	0.156115197931	0.215911120654	0.203617915135	0.214623148859	0.245238836552	0.374256085635	0.201465278564	0.189917411355	0.221512990463	0.264444522424	0.220536019242	0.241126648836	0.205996102046	0.201157851354	0.217419165464	0.211465733678	0.408900255331	0.185295926562	0.38461616997	0.0	0.198876375389	0.252190393447	0.228124898083	0.233741334272	0.21073155512	0.223958725386	0.195632655073	0.361394595642	0.199478869056	0.213719079544	0.212324188994	0.178375674139	0.185911070204	0.526701825177	0.199888580134	0.369204837371	0.383013424253	0.193608967828	0.16881511859
GC38	0.270080127903	0.231368281672	0.252716356104	0.24138480409	0.13675726	0.134912366733	0.206764897563	0.162325370705	0.406317427879	0.398341810342	0.174529298952	0.205969078182	0.23455921309	0.191027538462	0.245373357972	0.283753988136	0.17261745171	0.205631751592	0.243518386997	0.216385949201	0.185676367319	0.16892378	0.155984475576	0.160233589548	0.176501205436	0.244461790558	0.340953868887	0.30596527759	0.217402682107	0.257775636475	0.16237177	0.139211161224	0.111349475753	0.23510144896	0.22738898998	0.516080004224	0.19167163775	0.216124281082	0.211402720641	0.226095521311	0.254423104569	0.359071114874	0.157029951429	0.20357141	0.148672207467	0.248359613874	0.226522163992	0.146931352713	0.221017423858	0.144842972155	0.155580750431	0.230237047368	0.39540661397	0.15508569	0.374586100201	0.198876375389	0.0	0.195233170202	0.260510506531	0.262883850363	0.215589169669	0.212179128732	0.206824199032	0.34641463976	0.208517836145	0.157643762329	0.176509495578	0.196240240321	0.199284006432	0.50464234	0.185457618049	0.33660262	0.372927400404	0.210589433701	0.24036277159
GC64	0.283328006481	0.247824534545	0.258556510858	0.260968597547	0.186611711174	0.172821603105	0.240709376405	0.15079526299	0.356781930949	0.351407892436	0.175920860038	0.211094174078	0.254441660011	0.179857932659	0.275647839202	0.308948588486	0.19690849484	0.219517430052	0.245013401802	0.228443361992	0.208143313163	0.211684972955	0.176378881079	0.191227029632	0.200272162687	0.281004000712	0.282895302436	0.271692055313	0.222179822667	0.275363748333	0.166141842065	0.196180958771	0.198475427506	0.237417149533	0.257065659315	0.510618019487	0.190828598277	0.235822752245	0.239992126773	0.249528048301	0.281563897912	0.30005607909	0.180149020491	0.243121628219	0.224905226917	0.227217030717	0.18794323423	0.18823791498	0.228298849452	0.169610500096	0.230758834571	0.263743228745	0.339682062875	0.217727670567	0.324787673947	0.252190393447	0.195233170202	0.0	0.292238815707	0.297803141404	0.265822854667	0.228732415974	0.220782323119	0.291381588501	0.225004999268	0.203626095638	0.248477865552	0.215248912826	0.231115745784	0.44056124	0.223107264409	0.297807521134	0.318869263955	0.218998967384	0.260666308124
GC3	0.191037641294	0.141317194689	0.222296244589	0.105339130838	0.233784336327	0.219604172549	0.169331082358	0.233634324964	0.388889838796	0.381269620006	0.322468101012	0.207699000873	0.156412624258	0.284161516902	0.165449053897	0.149429307852	0.199010808713	0.181440887663	0.215983858512	0.177309416273	0.174604468556	0.196524751837	0.284135853398	0.217014685058	0.238225070332	0.13995432421	0.341339749248	0.244283206943	0.192620204813	0.167304924821	0.246406101429	0.235364030612	0.265902215431	0.178919872128	0.140768822829	0.441373908888	0.257318652808	0.164112944215	0.173539473698	0.195148367012	0.14352914006	0.342796065634	0.213729479592	0.134677851633	0.247262796225	0.274695071284	0.315081012705	0.300021793564	0.155060083912	0.235161691986	0.261829494299	0.141823887218	0.378523117424	0.208677240612	0.355598432263	0.228124898083	0.260510506531	0.292238815707	0.0	0.108885440312	0.150141971363	0.176037214142	0.195414434496	0.329310401865	0.144601738833	0.214915742193	0.208224768639	0.181553553065	0.158652958466	0.460956993469	0.192687026132	0.315765530204	0.357142482581	0.145957470181	0.269895863657
GC6	0.214438204054	0.134019497134	0.199878944283	0.110651005676	0.229899382783	0.22038133637	0.176223753499	0.233075442309	0.366143240442	0.358919990734	0.332250231562	0.200583622792	0.145988579887	0.275072278329	0.129395049846	0.129674203055	0.190149425909	0.183211761575	0.205687993435	0.175055855942	0.166247366982	0.196097439688	0.289221173321	0.216391530926	0.244185120461	0.129713351706	0.319273441675	0.280393881735	0.211566475046	0.122903111469	0.244528367695	0.245020915496	0.266623181717	0.170426332169	0.154505357954	0.481724666723	0.25983171915	0.146765080452	0.197133132385	0.175459887093	0.168225985251	0.321184570224	0.207453419406	0.128106596501	0.279524726876	0.308128747027	0.322092914013	0.314935304096	0.15529452599	0.225503467399	0.271802223337	0.130096253484	0.35662372449	0.200131714258	0.330066533363	0.233741334272	0.262883850363	0.297803141404	0.108885440312	0.0	0.177388198219	0.198176228075	0.204034257696	0.307868360626	0.13885626922	0.216966473777	0.245510996655	0.185465667576	0.149314662429	0.473043250488	0.225640395867	0.347636124798	0.335065878599	0.143694585109	0.274391727853
GC22	0.219952863611	0.191604768656	0.209242837723	0.167367649718	0.195376794343	0.176343970398	0.113143216737	0.207574387447	0.36319533463	0.360729374734	0.278153864345	0.212496100108	0.130074170373	0.269875499329	0.152337083543	0.217316033503	0.16228281779	0.174679388667	0.217555091704	0.186817533987	0.14405267874	0.157848452698	0.249700217165	0.186133976684	0.203330902372	0.211249581158	0.330996730191	0.233863268833	0.169146284311	0.181822353314	0.20773815006	0.19909208019	0.228432502411	0.177774994809	0.144112894284	0.468502954429	0.245048228701	0.154218343196	0.142354337487	0.144312951169	0.18266811975	0.3277001277	0.167123748603	0.148564374393	0.207166368967	0.264289432557	0.291490585718	0.261140197465	0.170466255273	0.191950941672	0.216069057172	0.162524368835	0.35402307321	0.166351435015	0.336244232224	0.21073155512	0.215589169669	0.265822854667	0.150141971363	0.177388198219	0.0	0.146994841436	0.158858577122	0.329888897494	0.157490106595	0.167982598247	0.170222732146	0.177988212574	0.140796643075	0.450287418114	0.158622536349	0.292910018776	0.335390256446	0.164101716807	0.262107444477
GC43	0.161002729887	0.177197280653	0.193410721145	0.187842442734	0.176211391871	0.14928305831	0.106779770777	0.203457383492	0.38497661165	0.381008591549	0.285070254247	0.208378019421	0.145513780627	0.264709738296	0.174291437367	0.202471332231	0.152872482929	0.147934052372	0.235671202312	0.171170167446	0.134766512705	0.149280297827	0.240222322241	0.178023626088	0.2109919311	0.217998495155	0.332288759629	0.236684926745	0.16737750415	0.193684139753	0.174302277082	0.184542185542	0.211665294385	0.156551643175	0.124210799224	0.44619809986	0.241308266846	0.145505439612	0.12083839148	0.156806762955	0.154386684932	0.346840664479	0.156962319776	0.162025723682	0.16405635826	0.24192378892	0.283565179692	0.257857185359	0.185814768928	0.16375713529	0.198846243994	0.168123918124	0.376544405033	0.171755401429	0.35698450046	0.223958725386	0.212179128732	0.228732415974	0.176037214142	0.198176228075	0.146994841436	0.0	0.199043869305	0.326581184078	0.162962871021	0.13367127611	0.175454751797	0.164310226832	0.155015002528	0.434958574688	0.144718832057	0.272829248732	0.356958735829	0.148951179613	0.259628613033
GC1	0.254387076613	0.202949037638	0.225330962331	0.164453378067	0.197259436613	0.17270341247	0.176782200446	0.176088972192	0.383463277085	0.378535656885	0.233673800403	0.179879662649	0.1941964108	0.226817209822	0.203859954402	0.250594852037	0.168481165657	0.174564384061	0.181291751868	0.187778559477	0.167804400176	0.166165413871	0.215173467249	0.177185543848	0.160734974563	0.200414042988	0.326828533342	0.272222445053	0.154894960187	0.213946670666	0.191415002419	0.191143543038	0.218906377593	0.193271252035	0.188270234016	0.472004613202	0.206615329551	0.188227051199	0.18892444168	0.209574281465	0.217781550905	0.336419997021	0.176893946675	0.178502430161	0.22161175272	0.229910517609	0.239615049892	0.23598798836	0.138426463955	0.186737745759	0.221072912973	0.204456415372	0.371947111019	0.171601766129	0.352316711136	0.195632655073	0.206824199032	0.220782323119	0.195414434496	0.204034257696	0.158858577122	0.199043869305	0.0	0.326128184191	0.176636678326	0.190857318305	0.180882810464	0.176645833724	0.15697946833	0.489614691774	0.169998837366	0.330553665161	0.352516165567	0.170516898089	0.231419890668
GC110	0.361867244691	0.331821853112	0.309552173503	0.317604389597	0.308730522044	0.331138246493	0.321292255679	0.304336922995	0.194236510556	0.193895423463	0.328831026105	0.284498383334	0.320616708737	0.299055104794	0.305824287724	0.346249232533	0.300894856532	0.331119775246	0.269608525534	0.321910416566	0.303106314321	0.332700539479	0.305197935341	0.331781667717	0.307849913763	0.34554061004	0.128577864334	0.301912813762	0.30410410904	0.287961038996	0.300840937174	0.346962679543	0.330600673359	0.325759680081	0.315928707415	0.536989762368	0.315707997833	0.27331493988	0.338942922161	0.310845606459	0.346994662604	0.139684003303	0.297578676312	0.323377718778	0.37147401261	0.342485381066	0.31568111211	0.349467024109	0.298874188377	0.310646526436	0.371056931436	0.326777248383	0.182609298678	0.329062876212	0.15127130752	0.361394595642	0.34641463976	0.291381588501	0.329310401865	0.307868360626	0.329888897494	0.326581184078	0.326128184191	0.0	0.283521292444	0.334030709672	0.359899013605	0.31801509018	0.320700247007	0.492639844729	0.345300422389	0.395590090982	0.153141280055	0.322044837897	0.335089205242
GC72	0.217462587042	0.134874966058	0.175409485214	0.132202593996	0.182046365462	0.169345654301	0.161256661641	0.188397830825	0.347919068091	0.340883408342	0.267907067423	0.15922899432	0.134387655943	0.226350322181	0.145651737518	0.174660941393	0.158098583047	0.155292731738	0.172049427773	0.137907677271	0.129604816115	0.155077226345	0.230271746527	0.165043484763	0.201967283515	0.161556278677	0.286226183702	0.25941617649	0.181533955686	0.147508472773	0.178683376024	0.191458716499	0.2112413754	0.140675362718	0.14355554231	0.485291426396	0.21310952289	0.129849178095	0.166324678202	0.145342983656	0.167763251269	0.297559314454	0.15755230686	0.112635115863	0.23634387915	0.265676667868	0.269076578486	0.260843447881	0.134185087854	0.173135890848	0.226266975495	0.133990360348	0.329570448336	0.16691063498	0.310868021261	0.199478869056	0.208517836145	0.225004999268	0.144601738833	0.13885626922	0.157490106595	0.162962871021	0.176636678326	0.283521292444	0.0	0.179859076305	0.20974799775	0.133343181202	0.117688813475	0.469266383614	0.196304351308	0.311248273414	0.307795388524	0.123441574581	0.231410580094
GC58	0.224086292914	0.193463281859	0.196447705628	0.208236285325	0.125533834056	0.109491491678	0.145641453989	0.177768368411	0.391906113606	0.387004090547	0.245507518906	0.206803957209	0.17061008969	0.235818769323	0.199799646436	0.212762490385	0.135118386905	0.155047357689	0.243489070617	0.185628220577	0.133872236561	0.115158406506	0.192722033793	0.14332170044	0.166128054388	0.233259002878	0.340164898219	0.279756565625	0.186941757197	0.216431377383	0.142075482129	0.13858503762	0.158273382641	0.160409121667	0.179907225475	0.511313247675	0.217198459939	0.165485658204	0.137312223036	0.172703541461	0.218601001315	0.353334058293	0.126160927875	0.186752895301	0.158742055881	0.276575189867	0.259936024169	0.214368811277	0.209646641643	0.120895706749	0.137008612293	0.190802667797	0.383265098414	0.12728514743	0.363822863767	0.213719079544	0.157643762329	0.203626095638	0.214915742193	0.216966473777	0.167982598247	0.13367127611	0.190857318305	0.334030709672	0.179859076305	0.0	0.195015146586	0.173646182425	0.168670951272	0.453005813333	0.176106750171	0.289532252129	0.36295288542	0.164949298605	0.25330106784
GC26	0.203121634301	0.233183393017	0.274104740097	0.218678960015	0.191952845427	0.177682980907	0.177252449506	0.194677194155	0.423081356682	0.41777434364	0.234189865446	0.212311040067	0.230999899752	0.220779123927	0.247853124079	0.285153140959	0.207148929935	0.217414955579	0.226549859763	0.226298430515	0.199968323739	0.191923807136	0.195057996804	0.188835628141	0.193779937242	0.238258320497	0.360703565521	0.279962971136	0.189050373713	0.264718704823	0.211557505879	0.183325296329	0.197301224891	0.246244347557	0.17322632905	0.425352024195	0.229762639721	0.215281181992	0.197836038863	0.244916203497	0.178359129811	0.36964278392	0.188908806533	0.205226010503	0.125485292851	0.17232015744	0.252485653635	0.216348730729	0.206048810295	0.1884829388	0.188846262345	0.238761504283	0.410629266332	0.173902959648	0.38819439196	0.212324188994	0.176509495578	0.248477865552	0.208224768639	0.245510996655	0.170222732146	0.175454751797	0.180882810464	0.359899013605	0.20974799775	0.195015146586	0.0	0.209852124712	0.195574040201	0.519919284221	0.106264896822	0.34864037005	0.387040594995	0.213472131475	0.263291260626
GC100	0.209792513778	0.140992061444	0.193264874793	0.173326369467	0.191599586774	0.141262054108	0.177665429702	0.19326392717	0.376006631971	0.370002511845	0.267655517466	0.17181733049	0.145517210591	0.231308042896	0.169151547232	0.164268515421	0.176009195427	0.120248069272	0.195525051962	0.123514401037	0.147809577585	0.112682158477	0.24068039453	0.156459770758	0.21921185513	0.175882727107	0.327473725123	0.273601566586	0.210226293324	0.166530510649	0.134342501824	0.158803914175	0.213180143259	0.136629180586	0.163834539078	0.487778493303	0.219744161243	0.157136663327	0.131947975852	0.140616022619	0.182628955983	0.337562816366	0.189301731238	0.130751256894	0.212006958682	0.267450788189	0.279971777847	0.237565573231	0.156718964203	0.177392356761	0.197434561239	0.148938124752	0.36985895129	0.177470432285	0.348704952035	0.178375674139	0.196240240321	0.215248912826	0.181553553065	0.185465667576	0.177988212574	0.164310226832	0.176645833724	0.31801509018	0.133343181202	0.173646182425	0.209852124712	0.0	0.136502456289	0.450686587535	0.18609442788	0.284458992665	0.346507630007	0.114586701337	0.235929529471
GC35	0.214359887299	0.143739217993	0.188686010039	0.129846430743	0.171037334673	0.153880272535	0.14188761758	0.18038304311	0.37300593848	0.370641825233	0.265452139599	0.164401472926	0.136070808816	0.22969060652	0.142501894931	0.179896644749	0.14954703804	0.141561821852	0.18725245948	0.144567355961	0.118566337918	0.134557199296	0.216823994447	0.158861547739	0.189179310314	0.167765891809	0.318878459862	0.268997314149	0.162500361746	0.151706834566	0.177096497337	0.183149311096	0.199510678153	0.138741587712	0.135960470922	0.483692943154	0.210118674477	0.139039924804	0.148028014346	0.14554334177	0.170848528735	0.331631859296	0.15439898272	0.120500231709	0.221589637145	0.270933303984	0.254899542885	0.254164972667	0.128107943576	0.159331092348	0.212618558278	0.135190064147	0.362904854271	0.134130754925	0.347348251256	0.185911070204	0.199284006432	0.231115745784	0.158652958466	0.149314662429	0.140796643075	0.155015002528	0.15697946833	0.320700247007	0.117688813475	0.168670951272	0.195574040201	0.136502456289	0.0	0.477221489447	0.176573906688	0.32403621598	0.345546757525	0.112267593119	0.232663328184
GC183R	0.455581050968	0.464054301249	0.474765182078	0.479561356524	0.479953	0.460288723206	0.43586716	0.466573343817	0.507350860202	0.469910637746	0.50971901121	0.511637973797	0.419450264762	0.530319855385	0.438995183043	0.455136998305	0.467765532435	0.433477710851	0.534721841445	0.457724469545	0.460387778491	0.4590574	0.520040676126	0.483228570251	0.519139661704	0.500941479485	0.514445525537	0.344711513326	0.493260090769	0.443427940141	0.44938245	0.473029189388	0.506535549848	0.442423351411	0.458915348257	0.632737117437	0.518777279732	0.44642116509	0.422784047087	0.430321433279	0.47052467269	0.493305662412	0.472881988163	0.47954537	0.488210317798	0.536277649249	0.541729550507	0.484204541538	0.477954444467	0.474595763879	0.467687010251	0.467077917895	0.494947593668	0.48371437	0.495703109447	0.526701825177	0.50464234	0.44056124	0.460956993469	0.473043250488	0.450287418114	0.434958574688	0.489614691774	0.492639844729	0.469266383614	0.453005813333	0.519919284221	0.450686587535	0.477221489447	0.0	0.485848120163	0.21500078	0.501038624242	0.455970299959	0.548919174229
GC54	0.177714418437	0.215111770687	0.242797708531	0.198210382189	0.182516754634	0.157581212954	0.151023756675	0.176887680059	0.403221280857	0.400601385631	0.232419987297	0.196601081236	0.209812323313	0.20731907536	0.218558622792	0.262356018844	0.179949423143	0.186813116348	0.221843072315	0.208389910129	0.181526595746	0.173405024878	0.197606584434	0.168914619173	0.183113509746	0.220335277574	0.344150587107	0.251586373353	0.167055326381	0.238031274347	0.185857459106	0.184530590095	0.195819950944	0.218321477104	0.160251927514	0.42540247467	0.203370452566	0.190358282622	0.17591109512	0.220694454552	0.171869435578	0.355283611554	0.164205497677	0.193454229675	0.131537677372	0.173632390582	0.248458951686	0.211444297752	0.178654263774	0.171270484739	0.192014907222	0.217834184935	0.392555098991	0.166171667236	0.370591732647	0.199888580134	0.185457618049	0.223107264409	0.192687026132	0.225640395867	0.158622536349	0.144718832057	0.169998837366	0.345300422389	0.196304351308	0.176106750171	0.106264896822	0.18609442788	0.176573906688	0.485848120163	0.0	0.319224319837	0.369420800936	0.191178317871	0.243145458215
GC70	0.308448751613	0.319117842296	0.324964020952	0.335370590675	0.31879554	0.291855673507	0.275712367411	0.304319532033	0.414929926869	0.385303293159	0.363894527177	0.353242247807	0.273393238541	0.372924214872	0.296049550264	0.327088709153	0.311472394508	0.268919143183	0.376521447905	0.302579735248	0.298670995576	0.29378038	0.36384620526	0.325114154573	0.357637192779	0.357645501888	0.413415853521	0.197054418169	0.332732941981	0.31912955136	0.27828595	0.307835952245	0.346376899474	0.284755989372	0.296732387014	0.530318727788	0.360042118803	0.289857577275	0.258927588428	0.273290454098	0.316576826904	0.405033583216	0.312592897143	0.32156657	0.319901239499	0.371737752698	0.400729892989	0.32447800081	0.324261089746	0.310471560086	0.309929639458	0.314415716518	0.405169066533	0.32872153	0.406332937789	0.369204837371	0.33660262	0.297807521134	0.315765530204	0.347636124798	0.292910018776	0.272829248732	0.330553665161	0.395590090982	0.311248273414	0.289532252129	0.34864037005	0.284458992665	0.32403621598	0.21500078	0.319224319837	0.0	0.409428442626	0.299777464499	0.38992489126
